Order ID,Sale_Date,Ship Date,Customer ID,Customer Name,Customer_Type,Region,State,City,Product_Category,Sub-Category,Product Name,Sales_Amount,Quantity_Sold,Discount,Profit,Ship Mode,Payment Mode,Sales_Channel,Sales_Rep,Payment_Method,Unit_Cost,Unit_Price,Year,Month,Quarter,Profit_Margin
ORD-100328,2024-04-19,2024-04-25,CUST-3975,Customer 394,1,3,Maharashtra,Pune,0,Chairs,Chairs Model 948,1589.75,2,0.15,-317.95000000000005,Standard Class,Card,0,2,0,953.85,794.875,2024,4,2,-20.000000000000004
ORD-100329,2023-09-12,2023-09-16,CUST-4415,Customer 969,1,0,Delhi,New Delhi,2,Phones,Phones Model 430,5139.66,2,0.3,-1027.9319999999998,Second Class,Card,0,4,2,3083.796,2569.83,2023,9,3,-19.999999999999996
ORD-100330,2024-07-16,2024-07-21,CUST-4568,Customer 232,0,3,Maharashtra,Pune,1,Storage,Storage Model 432,7610.56,1,0.1,3044.224,Standard Class,UPI,1,4,1,4566.336,7610.56,2024,7,3,40.0
ORD-100331,2023-10-10,2023-10-15,CUST-3539,Customer 761,0,2,Maharashtra,Pune,0,Chairs,Chairs Model 261,24227.11,8,0.2,-92063.018,Same Day,Card,1,3,0,14536.266,3028.38875,2023,10,4,-380.0
ORD-100332,2024-12-03,2024-12-08,CUST-3061,Customer 1000,0,0,Tamil Nadu,Chennai,0,Tables,Tables Model 671,16185.46,9,0.3,-71216.024,First Class,Cash,1,2,0,9711.276,1798.3844444444444,2024,12,4,-440.00000000000006
ORD-100333,2023-07-17,2023-07-18,CUST-5828,Customer 1112,2,3,Telangana,Hyderabad,1,Storage,Storage Model 294,3541.36,8,0.0,-13457.167999999998,Second Class,Net Banking,0,0,0,2124.816,442.67,2023,7,3,-379.99999999999994
ORD-100334,2023-11-28,2023-12-04,CUST-5314,Customer 1110,1,3,Delhi,New Delhi,2,Laptops,Laptops Model 100,4176.52,3,0.2,-3341.2160000000003,Same Day,UPI,0,0,1,2505.9120000000003,1392.1733333333334,2023,11,4,-80.0
ORD-100335,2023-01-20,2023-01-25,CUST-9151,Customer 1569,2,2,Tamil Nadu,Chennai,1,Storage,Storage Model 727,1770.88,7,0.2,-5666.816,First Class,Net Banking,0,3,0,1062.528,252.9828571428572,2023,1,1,-320.0
ORD-100336,2024-02-24,2024-03-01,CUST-1512,Customer 414,0,3,Tamil Nadu,Chennai,0,Bookcases,Bookcases Model 296,16540.5,3,0.0,-13232.399999999998,Standard Class,Card,1,0,0,9924.3,5513.5,2024,2,1,-79.99999999999999
ORD-100337,2024-08-07,2024-08-13,CUST-2161,Customer 27,0,3,Delhi,New Delhi,2,Laptops,Laptops Model 952,17592.59,1,0.1,7037.036,Standard Class,Cash,0,2,0,10555.554,17592.59,2024,8,3,40.0
ORD-100338,2024-10-16,2024-10-17,CUST-2153,Customer 1709,1,1,Tamil Nadu,Coimbatore,1,Storage,Storage Model 321,1645.84,5,0.2,-3291.6800000000003,Standard Class,Card,0,0,1,987.504,329.168,2024,10,4,-200.00000000000006
ORD-100339,2023-08-25,2023-08-30,CUST-7802,Customer 1529,0,0,Delhi,New Delhi,0,Bookcases,Bookcases Model 790,16490.54,3,0.2,-13192.432,Same Day,Cash,0,4,1,9894.324,5496.846666666667,2023,8,3,-80.0
ORD-100340,2023-04-17,2023-04-19,CUST-6772,Customer 646,2,0,Karnataka,Mysuru,2,Accessories,Accessories Model 965,16506.79,10,0.2,-82533.95000000001,First Class,Cash,0,4,1,9904.074,1650.679,2023,4,2,-500.0
ORD-100341,2024-10-10,2024-10-14,CUST-5162,Customer 738,1,3,Telangana,Hyderabad,2,Phones,Phones Model 506,14165.99,7,0.05,-45331.168,Standard Class,Card,0,0,1,8499.594,2023.712857142857,2024,10,4,-320.0
ORD-100342,2023-10-19,2023-10-24,CUST-1355,Customer 1581,2,0,Maharashtra,Nagpur,0,Tables,Tables Model 666,362.91,4,0.05,-508.074,Second Class,Card,1,2,1,217.746,90.7275,2023,10,4,-140.0
ORD-100343,2023-02-08,2023-02-12,CUST-5920,Customer 189,2,3,Tamil Nadu,Chennai,0,Tables,Tables Model 682,9303.66,4,0.2,-13025.124,Second Class,Card,1,4,1,5582.196,2325.915,2023,2,1,-140.0
ORD-100344,2023-11-29,2023-12-06,CUST-1612,Customer 1497,2,3,Delhi,New Delhi,1,Storage,Storage Model 180,17630.63,10,0.0,-88153.15,Standard Class,Net Banking,0,3,0,10578.378,1763.063,2023,11,4,-499.9999999999999
ORD-100345,2023-12-23,2023-12-30,CUST-7266,Customer 111,1,1,Delhi,New Delhi,0,Chairs,Chairs Model 426,18742.43,1,0.2,7496.972,Second Class,Net Banking,1,3,0,11245.458,18742.43,2023,12,4,40.0
ORD-100346,2024-05-29,2024-06-04,CUST-9269,Customer 185,0,3,Karnataka,Bengaluru,0,Bookcases,Bookcases Model 396,18343.15,8,0.15,-69703.97,Same Day,UPI,0,1,1,11005.89,2292.89375,2024,5,2,-380.0
ORD-100347,2023-05-16,2023-05-19,CUST-9221,Customer 890,2,2,Maharashtra,Pune,2,Laptops,Laptops Model 880,1422.92,5,0.15,-2845.84,Second Class,Cash,0,0,1,853.7520000000001,284.584,2023,5,2,-200.0
ORD-100348,2024-07-26,2024-07-28,CUST-2173,Customer 546,1,0,Delhi,New Delhi,2,Laptops,Laptops Model 801,5063.26,9,0.2,-22278.343999999997,Standard Class,Card,1,1,0,3037.956,562.5844444444444,2024,7,3,-439.99999999999994
ORD-100349,2024-11-18,2024-11-22,CUST-3773,Customer 717,2,3,Delhi,New Delhi,1,Binders,Binders Model 738,8154.31,1,0.2,3261.724,Second Class,Cash,1,1,1,4892.586,8154.31,2024,11,4,40.0
ORD-100350,2023-02-15,2023-02-22,CUST-1893,Customer 498,2,2,Karnataka,Bengaluru,2,Accessories,Accessories Model 989,4068.58,2,0.3,-813.7160000000003,First Class,Card,0,1,1,2441.148,2034.29,2023,2,1,-20.00000000000001
ORD-100351,2023-12-18,2023-12-24,CUST-9952,Customer 1072,1,3,Maharashtra,Pune,1,Paper,Paper Model 737,764.15,9,0.05,-3362.2599999999998,Second Class,Card,1,4,1,458.49,84.90555555555555,2023,12,4,-439.99999999999994
ORD-100352,2024-01-21,2024-01-26,CUST-8617,Customer 1341,0,1,Telangana,Hyderabad,1,Binders,Binders Model 497,1690.73,10,0.05,-8453.65,First Class,Net Banking,1,1,1,1014.438,169.073,2024,1,1,-500.0
ORD-100353,2023-04-21,2023-04-22,CUST-8940,Customer 1776,2,1,Tamil Nadu,Coimbatore,0,Tables,Tables Model 290,12811.8,2,0.3,-2562.3599999999988,Second Class,Cash,0,4,2,7687.079999999999,6405.9,2023,4,2,-19.999999999999993
ORD-100354,2024-07-28,2024-08-03,CUST-1301,Customer 711,2,0,Maharashtra,Mumbai,0,Bookcases,Bookcases Model 463,7762.2,7,0.15,-24839.039999999997,First Class,UPI,1,1,0,4657.32,1108.8857142857144,2024,7,3,-320.0
ORD-100355,2024-05-28,2024-05-31,CUST-4695,Customer 311,1,3,Maharashtra,Nagpur,1,Paper,Paper Model 772,22281.97,9,0.0,-98040.668,Second Class,Card,0,2,0,13369.182,2475.7744444444447,2024,5,2,-440.00000000000006
ORD-100356,2024-01-27,2024-02-01,CUST-6395,Customer 920,2,2,Telangana,Hyderabad,1,Binders,Binders Model 311,14407.88,5,0.15,-28815.760000000002,Second Class,UPI,1,2,2,8644.728,2881.576,2024,1,1,-200.00000000000006
ORD-100357,2023-05-22,2023-05-25,CUST-9732,Customer 1474,0,2,Telangana,Hyderabad,1,Binders,Binders Model 425,16474.55,3,0.2,-13179.64,Second Class,Card,1,4,2,9884.73,5491.516666666666,2023,5,2,-80.0
ORD-100358,2023-11-23,2023-11-27,CUST-4079,Customer 219,0,2,Delhi,New Delhi,1,Storage,Storage Model 126,23357.46,5,0.3,-46714.920000000006,First Class,UPI,0,4,0,14014.476,4671.492,2023,11,4,-200.00000000000006
ORD-100359,2024-09-02,2024-09-04,CUST-8680,Customer 1459,2,0,Karnataka,Bengaluru,1,Binders,Binders Model 288,17265.9,3,0.15,-13812.720000000001,Same Day,Cash,1,4,0,10359.54,5755.3,2024,9,3,-80.0
ORD-100360,2024-04-30,2024-05-02,CUST-4646,Customer 1521,2,2,Karnataka,Bengaluru,0,Chairs,Chairs Model 875,10333.01,5,0.0,-20666.019999999997,Second Class,Card,1,1,2,6199.806,2066.602,2024,4,2,-199.99999999999994
ORD-100361,2023-07-01,2023-07-05,CUST-1685,Customer 1246,2,3,Gujarat,Surat,2,Accessories,Accessories Model 837,21696.02,7,0.05,-69427.264,First Class,Cash,0,4,2,13017.612,3099.431428571429,2023,7,3,-320.0
ORD-100362,2024-09-18,2024-09-24,CUST-7481,Customer 1506,0,3,Gujarat,Ahmedabad,2,Phones,Phones Model 628,11399.92,4,0.0,-15959.888,Standard Class,UPI,1,2,1,6839.952,2849.98,2024,9,3,-140.0
ORD-100363,2023-10-26,2023-10-30,CUST-9470,Customer 292,1,3,Delhi,New Delhi,1,Paper,Paper Model 192,4328.87,10,0.1,-21644.350000000002,Standard Class,UPI,1,0,0,2597.322,432.887,2023,10,4,-500.0000000000001
ORD-100364,2024-08-22,2024-08-28,CUST-4308,Customer 932,0,0,Gujarat,Ahmedabad,1,Paper,Paper Model 431,8221.83,3,0.0,-6577.464,Second Class,Card,1,0,0,4933.098,2740.61,2024,8,3,-80.0
ORD-100365,2023-04-04,2023-04-05,CUST-9383,Customer 1254,0,3,Telangana,Hyderabad,2,Accessories,Accessories Model 663,2315.6,7,0.3,-7409.919999999998,Same Day,Card,1,0,0,1389.36,330.8,2023,4,2,-319.99999999999994
ORD-100366,2023-06-24,2023-06-27,CUST-6071,Customer 1496,1,0,Gujarat,Ahmedabad,0,Chairs,Chairs Model 741,4635.9,1,0.3,1854.3600000000001,Second Class,Card,0,2,2,2781.5399999999995,4635.9,2023,6,2,40.00000000000001
ORD-100367,2023-05-15,2023-05-17,CUST-9084,Customer 488,0,3,Maharashtra,Nagpur,1,Binders,Binders Model 564,11574.34,9,0.15,-50927.096000000005,Same Day,Cash,1,2,0,6944.604,1286.0377777777778,2023,5,2,-440.00000000000006
ORD-100368,2023-03-23,2023-03-28,CUST-4401,Customer 101,0,2,Gujarat,Ahmedabad,0,Bookcases,Bookcases Model 156,7097.2,9,0.3,-31227.679999999997,First Class,Card,0,3,1,4258.32,788.5777777777778,2023,3,1,-439.99999999999994
ORD-100369,2023-05-29,2023-06-05,CUST-3920,Customer 331,2,0,Maharashtra,Nagpur,2,Laptops,Laptops Model 725,7601.35,1,0.0,3040.54,Second Class,Cash,0,0,1,4560.81,7601.35,2023,5,2,40.0
ORD-100370,2024-08-15,2024-08-18,CUST-2063,Customer 600,1,2,Maharashtra,Mumbai,1,Paper,Paper Model 224,9340.52,2,0.15,-1868.1039999999994,First Class,Net Banking,0,2,1,5604.312,4670.26,2024,8,3,-19.999999999999993
ORD-100371,2024-06-23,2024-06-27,CUST-9666,Customer 180,1,0,Gujarat,Ahmedabad,2,Phones,Phones Model 537,15378.93,10,0.0,-76894.65,First Class,Net Banking,1,2,1,9227.358,1537.893,2024,6,2,-499.9999999999999
ORD-100372,2024-06-22,2024-06-27,CUST-3947,Customer 1249,0,0,Gujarat,Surat,0,Bookcases,Bookcases Model 298,14153.33,8,0.2,-53782.653999999995,Standard Class,Card,0,2,1,8491.998,1769.16625,2024,6,2,-380.0
ORD-100373,2023-01-25,2023-01-29,CUST-6728,Customer 1148,2,2,Telangana,Hyderabad,2,Phones,Phones Model 111,20029.2,7,0.15,-64093.44,Second Class,Net Banking,0,1,1,12017.52,2861.3142857142857,2023,1,1,-320.0
ORD-100374,2023-09-18,2023-09-25,CUST-6592,Customer 812,2,1,Maharashtra,Pune,1,Storage,Storage Model 952,13839.84,2,0.0,-2767.9680000000008,Second Class,UPI,1,0,1,8303.904,6919.92,2023,9,3,-20.000000000000004
ORD-100375,2023-12-05,2023-12-12,CUST-9797,Customer 687,1,3,Tamil Nadu,Coimbatore,1,Binders,Binders Model 860,16212.18,3,0.15,-12969.744000000002,Standard Class,Net Banking,0,0,0,9727.308,5404.06,2023,12,4,-80.00000000000001
ORD-100376,2024-08-01,2024-08-07,CUST-6793,Customer 136,0,0,Telangana,Hyderabad,2,Laptops,Laptops Model 960,664.22,6,0.2,-1726.972,Standard Class,Net Banking,1,0,1,398.532,110.70333333333332,2024,8,3,-259.99999999999994
ORD-100377,2024-01-20,2024-01-26,CUST-6050,Customer 1445,1,1,Gujarat,Ahmedabad,2,Laptops,Laptops Model 378,9861.24,2,0.2,-1972.2479999999996,Same Day,Card,0,1,2,5916.744,4930.62,2024,1,1,-19.999999999999996
ORD-100378,2024-05-23,2024-05-25,CUST-1612,Customer 1593,0,1,Tamil Nadu,Coimbatore,1,Binders,Binders Model 554,13222.49,2,0.05,-2644.4979999999996,Standard Class,Cash,0,2,2,7933.494,6611.245,2024,5,2,-20.0
ORD-100379,2024-05-27,2024-05-29,CUST-2609,Customer 1684,2,2,Karnataka,Mysuru,1,Storage,Storage Model 310,21872.2,6,0.1,-56867.72,Standard Class,Cash,0,0,1,13123.32,3645.366666666667,2024,5,2,-260.0
ORD-100380,2024-02-01,2024-02-07,CUST-6460,Customer 957,0,1,Gujarat,Ahmedabad,0,Tables,Tables Model 633,23321.97,10,0.3,-116609.85,First Class,Card,1,3,1,13993.182,2332.197,2024,2,1,-500.0
ORD-100381,2024-08-14,2024-08-21,CUST-8227,Customer 1375,0,0,Tamil Nadu,Chennai,1,Binders,Binders Model 252,4975.13,9,0.1,-21890.572,Second Class,Net Banking,1,1,2,2985.078,552.7922222222222,2024,8,3,-440.00000000000006
ORD-100382,2023-04-28,2023-04-29,CUST-5641,Customer 1176,0,2,Gujarat,Ahmedabad,0,Bookcases,Bookcases Model 172,8887.89,5,0.1,-17775.780000000002,First Class,Net Banking,1,4,1,5332.734,1777.578,2023,4,2,-200.00000000000006
ORD-100383,2024-07-07,2024-07-11,CUST-2410,Customer 874,1,2,Maharashtra,Mumbai,0,Tables,Tables Model 821,22601.65,2,0.0,-4520.329999999998,Same Day,Net Banking,1,1,2,13560.99,11300.825,2024,7,3,-19.99999999999999
ORD-100384,2023-11-16,2023-11-19,CUST-6085,Customer 1402,2,3,Karnataka,Bengaluru,1,Storage,Storage Model 581,3468.52,8,0.3,-13180.376,Second Class,UPI,1,1,2,2081.112,433.565,2023,11,4,-380.0
ORD-100385,2023-05-28,2023-06-04,CUST-6320,Customer 929,1,1,Gujarat,Surat,1,Paper,Paper Model 166,4747.16,6,0.3,-12342.615999999998,Same Day,Card,0,4,2,2848.296,791.1933333333333,2023,5,2,-259.99999999999994
ORD-100386,2023-12-26,2023-12-30,CUST-2752,Customer 668,2,1,Delhi,New Delhi,1,Paper,Paper Model 911,15190.12,9,0.05,-66836.528,First Class,Cash,0,0,2,9114.072,1687.7911111111111,2023,12,4,-440.00000000000006
ORD-100387,2024-02-15,2024-02-20,CUST-4411,Customer 1667,2,3,Delhi,New Delhi,2,Phones,Phones Model 903,13789.14,7,0.15,-44125.24799999999,Same Day,Net Banking,0,4,1,8273.483999999999,1969.8771428571429,2024,2,1,-320.0
ORD-100388,2024-07-11,2024-07-17,CUST-2873,Customer 1213,2,3,Karnataka,Bengaluru,2,Laptops,Laptops Model 433,2131.78,10,0.3,-10658.9,Standard Class,Cash,1,2,1,1279.068,213.17800000000005,2024,7,3,-499.9999999999999
ORD-100389,2023-06-30,2023-07-03,CUST-2007,Customer 186,0,2,Delhi,New Delhi,2,Phones,Phones Model 694,17200.62,7,0.2,-55041.984,Standard Class,UPI,1,0,2,10320.372,2457.2314285714283,2023,6,2,-320.0
ORD-100390,2024-11-07,2024-11-09,CUST-6187,Customer 614,2,0,Delhi,New Delhi,1,Storage,Storage Model 545,14532.7,4,0.05,-20345.780000000002,First Class,Card,1,0,1,8719.62,3633.175,2024,11,4,-140.0
ORD-100391,2024-08-19,2024-08-20,CUST-6885,Customer 225,1,1,Gujarat,Surat,0,Tables,Tables Model 340,1747.78,1,0.2,699.1120000000001,Same Day,Cash,0,1,1,1048.668,1747.78,2024,8,3,40.00000000000001
ORD-100392,2024-10-02,2024-10-05,CUST-4083,Customer 1138,1,0,Telangana,Hyderabad,1,Paper,Paper Model 960,10992.71,3,0.05,-8794.167999999998,Same Day,UPI,0,0,1,6595.625999999999,3664.236666666666,2024,10,4,-79.99999999999999
ORD-100393,2023-10-23,2023-10-30,CUST-8974,Customer 1348,1,2,Telangana,Hyderabad,0,Chairs,Chairs Model 186,1979.3,3,0.0,-1583.4399999999998,Second Class,Cash,1,3,2,1187.58,659.7666666666667,2023,10,4,-80.0
ORD-100394,2024-04-11,2024-04-18,CUST-7303,Customer 728,0,2,Telangana,Hyderabad,2,Phones,Phones Model 534,11468.98,9,0.15,-50463.512,Standard Class,Cash,0,4,1,6881.388,1274.331111111111,2024,4,2,-440.00000000000006
ORD-100395,2023-08-31,2023-09-06,CUST-7038,Customer 232,2,3,Gujarat,Surat,1,Storage,Storage Model 807,14493.54,1,0.0,5797.416000000001,Standard Class,UPI,0,2,0,8696.124,14493.54,2023,8,3,40.00000000000001
ORD-100396,2024-06-23,2024-06-30,CUST-2279,Customer 1401,2,0,Tamil Nadu,Coimbatore,2,Phones,Phones Model 727,13179.25,2,0.2,-2635.8499999999985,Standard Class,Net Banking,0,1,0,7907.549999999999,6589.625,2024,6,2,-19.99999999999999
ORD-100397,2024-07-01,2024-07-08,CUST-5827,Customer 593,0,1,Maharashtra,Pune,1,Storage,Storage Model 811,22670.17,6,0.2,-58942.44200000001,First Class,Net Banking,1,3,1,13602.102,3778.361666666666,2024,7,3,-260.00000000000006
ORD-100398,2023-03-04,2023-03-10,CUST-8942,Customer 169,0,1,Delhi,New Delhi,2,Phones,Phones Model 971,16476.73,10,0.1,-82383.65000000001,First Class,Net Banking,1,3,2,9886.038,1647.673,2023,3,1,-500.0000000000001
ORD-100399,2023-05-16,2023-05-21,CUST-3476,Customer 1350,1,0,Tamil Nadu,Coimbatore,1,Binders,Binders Model 927,18587.44,3,0.2,-14869.951999999994,Second Class,Net Banking,0,4,2,11152.463999999998,6195.813333333333,2023,5,2,-79.99999999999997
ORD-100400,2024-12-18,2024-12-20,CUST-3525,Customer 1716,1,3,Delhi,New Delhi,2,Phones,Phones Model 888,8702.63,3,0.0,-6962.104000000001,Same Day,UPI,0,4,1,5221.578,2900.8766666666666,2024,12,4,-80.00000000000001
ORD-100401,2024-11-07,2024-11-11,CUST-2900,Customer 108,0,3,Telangana,Hyderabad,0,Bookcases,Bookcases Model 508,18412.16,1,0.1,7364.864,Same Day,Net Banking,1,3,0,11047.296,18412.16,2024,11,4,40.0
ORD-100402,2024-05-02,2024-05-08,CUST-8122,Customer 25,1,3,Gujarat,Ahmedabad,1,Storage,Storage Model 491,17699.07,5,0.15,-35398.13999999999,First Class,Card,0,0,1,10619.442,3539.814,2024,5,2,-199.99999999999994
ORD-100403,2023-04-10,2023-04-15,CUST-2610,Customer 523,2,3,Telangana,Hyderabad,1,Storage,Storage Model 572,22967.44,6,0.1,-59715.34399999998,Second Class,UPI,1,0,2,13780.463999999998,3827.9066666666654,2023,4,2,-259.99999999999994
ORD-100404,2024-06-16,2024-06-19,CUST-2600,Customer 1076,0,3,Telangana,Hyderabad,1,Storage,Storage Model 459,462.33,2,0.0,-92.46600000000007,Second Class,Net Banking,1,3,1,277.398,231.165,2024,6,2,-20.000000000000014
ORD-100405,2023-09-15,2023-09-17,CUST-2995,Customer 1451,0,1,Maharashtra,Mumbai,2,Phones,Phones Model 976,1610.67,4,0.2,-2254.938,Second Class,Cash,1,0,1,966.402,402.6675,2023,9,3,-140.0
ORD-100406,2024-11-03,2024-11-10,CUST-2240,Customer 1309,1,0,Telangana,Hyderabad,0,Bookcases,Bookcases Model 887,4769.72,8,0.1,-18124.935999999998,Same Day,Net Banking,1,1,2,2861.832,596.215,2024,11,4,-379.99999999999994
ORD-100407,2023-09-21,2023-09-23,CUST-5336,Customer 365,1,1,Maharashtra,Pune,0,Tables,Tables Model 603,9837.04,5,0.0,-19674.08,Second Class,Cash,0,3,0,5902.224,1967.408,2023,9,3,-200.0
ORD-100408,2023-07-02,2023-07-08,CUST-8234,Customer 1466,1,1,Delhi,New Delhi,0,Bookcases,Bookcases Model 135,19263.94,10,0.05,-96319.7,Standard Class,Card,1,1,0,11558.364,1926.394,2023,7,3,-500.0
ORD-100409,2024-08-08,2024-08-14,CUST-7397,Customer 546,0,0,Tamil Nadu,Coimbatore,0,Tables,Tables Model 500,3891.59,1,0.3,1556.636,Standard Class,Cash,1,4,2,2334.954,3891.59,2024,8,3,40.0
ORD-100410,2024-05-04,2024-05-08,CUST-9770,Customer 736,1,0,Delhi,New Delhi,2,Phones,Phones Model 510,282.02,8,0.3,-1071.676,Standard Class,Card,1,3,2,169.212,35.2525,2024,5,2,-380.0
ORD-100411,2024-01-10,2024-01-15,CUST-7294,Customer 1354,0,0,Tamil Nadu,Chennai,1,Paper,Paper Model 812,16265.26,9,0.05,-71567.14400000001,Same Day,Card,1,0,2,9759.156,1807.2511111111112,2024,1,1,-440.0000000000001
ORD-100412,2024-10-07,2024-10-13,CUST-1415,Customer 1475,2,2,Tamil Nadu,Coimbatore,0,Bookcases,Bookcases Model 600,11062.0,3,0.05,-8849.599999999999,Same Day,Card,0,1,0,6637.2,3687.3333333333335,2024,10,4,-79.99999999999999
ORD-100413,2024-07-07,2024-07-13,CUST-6533,Customer 1614,2,1,Tamil Nadu,Coimbatore,2,Accessories,Accessories Model 515,24171.04,1,0.0,9668.416000000001,Standard Class,UPI,1,0,0,14502.624,24171.04,2024,7,3,40.0
ORD-100414,2024-10-31,2024-11-06,CUST-1604,Customer 1507,0,3,Gujarat,Surat,2,Laptops,Laptops Model 769,3894.05,4,0.2,-5451.669999999999,Standard Class,Cash,0,0,1,2336.43,973.5125,2024,10,4,-139.99999999999997
ORD-100415,2024-09-25,2024-09-26,CUST-3796,Customer 1711,2,1,Karnataka,Bengaluru,0,Chairs,Chairs Model 937,15890.0,2,0.1,-3178.0,Standard Class,Card,1,4,2,9534.0,7945.0,2024,9,3,-20.0
ORD-100416,2024-05-24,2024-05-29,CUST-9943,Customer 282,1,2,Gujarat,Ahmedabad,0,Chairs,Chairs Model 882,10770.04,7,0.3,-34464.128000000004,Standard Class,UPI,1,3,1,6462.024,1538.577142857143,2024,5,2,-320.0
ORD-100417,2023-12-10,2023-12-11,CUST-4991,Customer 1192,0,2,Maharashtra,Pune,0,Tables,Tables Model 202,4367.66,9,0.1,-19217.704,Same Day,UPI,0,2,2,2620.596,485.2955555555556,2023,12,4,-440.00000000000006
ORD-100418,2023-01-17,2023-01-21,CUST-7819,Customer 1421,1,2,Maharashtra,Mumbai,0,Chairs,Chairs Model 311,23168.2,10,0.3,-115841.00000000001,Second Class,Net Banking,0,3,2,13900.92,2316.82,2023,1,1,-500.0000000000001
ORD-100419,2024-06-19,2024-06-23,CUST-2442,Customer 1285,1,0,Delhi,New Delhi,0,Bookcases,Bookcases Model 528,17353.5,3,0.2,-13882.800000000003,Standard Class,UPI,1,3,1,10412.1,5784.5,2024,6,2,-80.00000000000001
ORD-100420,2023-07-16,2023-07-17,CUST-4409,Customer 567,0,2,Gujarat,Ahmedabad,2,Accessories,Accessories Model 215,21595.73,9,0.2,-95021.212,Second Class,Cash,1,2,2,12957.438,2399.5255555555555,2023,7,3,-440.00000000000006
ORD-100421,2024-05-24,2024-05-26,CUST-8424,Customer 89,0,1,Karnataka,Bengaluru,0,Bookcases,Bookcases Model 650,9231.99,7,0.05,-29542.368000000002,Second Class,UPI,0,2,2,5539.194,1318.8557142857142,2024,5,2,-320.0
ORD-100422,2023-01-30,2023-02-03,CUST-4256,Customer 1531,2,0,Gujarat,Ahmedabad,0,Chairs,Chairs Model 335,18090.8,10,0.2,-90453.99999999999,Standard Class,Net Banking,0,4,2,10854.48,1809.08,2023,1,1,-499.9999999999999
ORD-100423,2023-08-22,2023-08-23,CUST-1890,Customer 893,0,2,Karnataka,Mysuru,0,Tables,Tables Model 724,22305.86,8,0.0,-84762.268,Same Day,UPI,0,0,2,13383.516,2788.2325,2023,8,3,-380.0
ORD-100424,2024-02-01,2024-02-04,CUST-1525,Customer 1418,2,1,Karnataka,Mysuru,2,Phones,Phones Model 387,15874.12,4,0.1,-22223.767999999996,Second Class,Card,1,2,1,9524.472,3968.53,2024,2,1,-139.99999999999997
ORD-100425,2024-04-21,2024-04-25,CUST-3784,Customer 1184,2,2,Delhi,New Delhi,1,Binders,Binders Model 188,22182.94,3,0.2,-17746.352000000003,Same Day,Cash,1,0,0,13309.764,7394.313333333333,2024,4,2,-80.00000000000001
ORD-100426,2023-08-10,2023-08-15,CUST-8114,Customer 1187,0,2,Delhi,New Delhi,1,Binders,Binders Model 687,18304.44,4,0.3,-25626.216000000004,Standard Class,Cash,1,2,0,10982.664,4576.11,2023,8,3,-140.00000000000003
ORD-100427,2023-02-15,2023-02-16,CUST-4940,Customer 171,2,1,Delhi,New Delhi,1,Storage,Storage Model 809,9979.14,2,0.3,-1995.8280000000013,Same Day,UPI,1,1,2,5987.484,4989.57,2023,2,1,-20.000000000000014
ORD-100428,2023-05-16,2023-05-19,CUST-8524,Customer 1758,2,1,Tamil Nadu,Chennai,2,Phones,Phones Model 565,595.07,5,0.3,-1190.1399999999999,Same Day,UPI,1,3,0,357.04200000000003,119.014,2023,5,2,-199.99999999999994
ORD-100429,2024-12-21,2024-12-25,CUST-6454,Customer 1088,0,0,Karnataka,Mysuru,2,Accessories,Accessories Model 536,17656.77,2,0.0,-3531.3539999999994,First Class,UPI,0,3,0,10594.062,8828.385,2024,12,4,-19.999999999999996
ORD-100430,2024-12-02,2024-12-03,CUST-2818,Customer 785,1,3,Gujarat,Surat,2,Phones,Phones Model 733,12965.46,6,0.3,-33710.195999999996,Standard Class,Net Banking,0,2,2,7779.275999999999,2160.91,2024,12,4,-260.0
ORD-100431,2024-01-11,2024-01-13,CUST-2860,Customer 1330,1,2,Telangana,Hyderabad,2,Laptops,Laptops Model 871,19384.67,6,0.05,-50400.14199999999,Second Class,Net Banking,1,0,2,11630.801999999998,3230.778333333333,2024,1,1,-259.99999999999994
ORD-100432,2023-12-28,2023-12-31,CUST-9629,Customer 1699,0,3,Gujarat,Surat,1,Binders,Binders Model 826,1771.56,8,0.1,-6731.928,First Class,Cash,0,1,2,1062.936,221.445,2023,12,4,-380.0
ORD-100433,2024-09-27,2024-09-30,CUST-2260,Customer 224,0,0,Telangana,Hyderabad,0,Tables,Tables Model 214,2365.26,3,0.15,-1892.2080000000005,Second Class,Cash,1,0,1,1419.1560000000002,788.4200000000001,2024,9,3,-80.00000000000001
ORD-100434,2023-06-04,2023-06-11,CUST-7883,Customer 910,2,1,Karnataka,Bengaluru,1,Paper,Paper Model 398,24245.45,3,0.2,-19396.359999999997,Second Class,Card,1,3,2,14547.27,8081.816666666667,2023,6,2,-79.99999999999999
ORD-100435,2023-01-23,2023-01-30,CUST-9686,Customer 1725,2,3,Karnataka,Mysuru,1,Storage,Storage Model 568,8701.25,6,0.3,-22623.25,First Class,UPI,0,0,1,5220.75,1450.2083333333333,2023,1,1,-260.0
ORD-100436,2023-11-10,2023-11-12,CUST-8469,Customer 341,2,2,Tamil Nadu,Chennai,1,Paper,Paper Model 828,24273.96,3,0.0,-19419.167999999998,First Class,UPI,0,3,1,14564.375999999998,8091.32,2023,11,4,-80.0
ORD-100437,2023-06-29,2023-07-06,CUST-5266,Customer 758,0,2,Telangana,Hyderabad,0,Chairs,Chairs Model 675,3099.55,10,0.1,-15497.75,Standard Class,Net Banking,1,0,2,1859.73,309.95500000000004,2023,6,2,-500.0
