Order ID,Sale_Date,Ship Date,Customer ID,Customer Name,Customer_Type,Region,State,City,Product_Category,Sub-Category,Product Name,Sales_Amount,Quantity_Sold,Discount,Profit,Ship Mode,Payment Mode,Sales_Channel,Sales_Rep,Payment_Method,Unit_Cost,Unit_Price
ORD-104585,2023-11-01,2023-11-06,CUST-3754,Customer 819,Corporate,South,Maharashtra,Pune,Office Supplies,Paper,Paper Model 524,6077.04,5,0.2,-520.26,Second Class,Net Banking,Retail,Bob,PayPal,3646.2239999999997,1215.408
ORD-104586,2023-04-09,2023-04-14,CUST-5984,Customer 163,Corporate,East,Telangana,Hyderabad,Technology,Phones,Phones Model 284,13449.7,4,0.05,-758.37,Second Class,Cash,Retail,Bob,PayPal,8069.82,3362.425
ORD-104587,2024-04-17,2024-04-21,CUST-7743,Customer 241,Corporate,North,Telangana,Hyderabad,Furniture,Chairs,Chairs Model 159,9363.85,10,0.2,2716.78,Standard Class,UPI,Online,David,PayPal,5618.31,936.385
ORD-104588,2023-04-17,2023-04-18,CUST-8556,Customer 1364,Home Office,South,Karnataka,Mysuru,Technology,Accessories,Accessories Model 685,1873.98,8,0.2,228.89,Second Class,Card,Online,Charlie,Bank Transfer,1124.388,234.2475
ORD-104589,2024-08-11,2024-08-12,CUST-1087,Customer 1754,Corporate,South,Delhi,New Delhi,Furniture,Tables,Tables Model 748,13944.62,1,0.0,1859.62,First Class,Card,Retail,David,Credit Card,8366.772,13944.62
ORD-104590,2024-08-22,2024-08-29,CUST-1030,Customer 853,Home Office,North,Tamil Nadu,Coimbatore,Technology,Accessories,Accessories Model 923,16732.99,6,0.0,4786.23,Second Class,Net Banking,Retail,Eve,Credit Card,10039.794,2788.831666666667
ORD-104591,2024-01-14,2024-01-20,CUST-1181,Customer 539,Consumer,North,Karnataka,Mysuru,Furniture,Tables,Tables Model 277,16027.54,1,0.1,369.59,First Class,Card,Retail,Charlie,Bank Transfer,9616.524,16027.54
ORD-104592,2024-02-25,2024-03-02,CUST-4753,Customer 66,Home Office,North,Maharashtra,Pune,Office Supplies,Binders,Binders Model 436,4932.85,10,0.15,583.11,Second Class,UPI,Online,Bob,Bank Transfer,2959.71,493.285
ORD-104593,2023-02-27,2023-02-28,CUST-1320,Customer 530,Home Office,East,Telangana,Hyderabad,Office Supplies,Binders,Binders Model 858,21228.83,7,0.2,-1799.77,First Class,Card,Online,Charlie,Credit Card,12737.298,3032.69
ORD-104594,2023-06-24,2023-06-26,CUST-6644,Customer 775,Corporate,North,Maharashtra,Mumbai,Office Supplies,Storage,Storage Model 323,7485.06,8,0.1,-1151.63,Same Day,Card,Retail,Charlie,Bank Transfer,4491.036,935.6325
ORD-104595,2023-11-28,2023-12-04,CUST-3440,Customer 894,Home Office,South,Telangana,Hyderabad,Furniture,Tables,Tables Model 946,6564.96,4,0.2,1641.91,Standard Class,Card,Online,Charlie,Credit Card,3938.9759999999997,1641.24
ORD-104596,2023-05-27,2023-05-28,CUST-7972,Customer 1404,Corporate,East,Karnataka,Bengaluru,Office Supplies,Binders,Binders Model 829,10232.29,1,0.05,573.73,Same Day,Net Banking,Retail,Eve,Bank Transfer,6139.374000000001,10232.29
ORD-104597,2024-11-26,2024-11-30,CUST-1444,Customer 894,Home Office,West,Maharashtra,Nagpur,Technology,Accessories,Accessories Model 350,22150.91,3,0.15,-618.89,Same Day,Net Banking,Online,Charlie,Bank Transfer,13290.546,7383.636666666666
ORD-104598,2024-06-11,2024-06-15,CUST-6679,Customer 222,Consumer,North,Telangana,Hyderabad,Technology,Laptops,Laptops Model 997,3870.64,4,0.3,-752.09,Standard Class,Cash,Online,Eve,PayPal,2322.384,967.66
ORD-104599,2024-06-08,2024-06-10,CUST-4229,Customer 1419,Corporate,West,Maharashtra,Mumbai,Office Supplies,Paper,Paper Model 836,1959.16,1,0.2,166.65,Standard Class,Cash,Online,David,Bank Transfer,1175.496,1959.16
ORD-104600,2024-02-24,2024-02-27,CUST-1352,Customer 863,Consumer,West,Gujarat,Ahmedabad,Technology,Laptops,Laptops Model 179,22180.62,8,0.05,5516.96,Second Class,Net Banking,Retail,Bob,PayPal,13308.372,2772.5775
ORD-104601,2023-12-16,2023-12-22,CUST-8842,Customer 1097,Consumer,West,Maharashtra,Pune,Office Supplies,Storage,Storage Model 372,6787.35,10,0.05,-989.7,Standard Class,UPI,Online,David,Bank Transfer,4072.41,678.735
ORD-104602,2023-10-04,2023-10-10,CUST-6124,Customer 1216,Home Office,North,Tamil Nadu,Coimbatore,Furniture,Tables,Tables Model 157,1723.4,9,0.2,-96.19,Same Day,Cash,Retail,David,Credit Card,1034.04,191.4888888888889
ORD-104603,2023-04-21,2023-04-25,CUST-4189,Customer 1697,Home Office,North,Tamil Nadu,Coimbatore,Office Supplies,Storage,Storage Model 651,17114.02,8,0.1,1711.53,Same Day,UPI,Online,Bob,Bank Transfer,10268.412,2139.2525
ORD-104604,2023-06-15,2023-06-16,CUST-5749,Customer 478,Corporate,North,Maharashtra,Pune,Technology,Phones,Phones Model 208,13927.92,7,0.3,-1101.49,Standard Class,UPI,Retail,Charlie,PayPal,8356.752,1989.702857142857
ORD-104605,2024-02-08,2024-02-15,CUST-8291,Customer 835,Consumer,South,Gujarat,Ahmedabad,Technology,Laptops,Laptops Model 417,11583.85,3,0.05,-762.25,Same Day,Cash,Online,Alice,PayPal,6950.31,3861.2833333333333
ORD-104606,2024-10-21,2024-10-27,CUST-8008,Customer 270,Corporate,East,Delhi,New Delhi,Furniture,Chairs,Chairs Model 302,2726.13,10,0.3,90.73,Standard Class,Card,Online,Alice,Credit Card,1635.678,272.613
ORD-104607,2023-11-18,2023-11-25,CUST-8470,Customer 240,Home Office,North,Delhi,New Delhi,Technology,Phones,Phones Model 512,19346.77,3,0.1,-2337.24,First Class,Cash,Retail,Bob,PayPal,11608.062,6448.923333333333
ORD-104608,2024-03-09,2024-03-16,CUST-2374,Customer 1321,Consumer,South,Delhi,New Delhi,Office Supplies,Paper,Paper Model 945,13635.02,5,0.0,-1349.99,Same Day,Net Banking,Online,Bob,PayPal,8181.012,2727.004
ORD-104609,2024-08-20,2024-08-24,CUST-3650,Customer 614,Home Office,West,Karnataka,Mysuru,Office Supplies,Paper,Paper Model 542,10492.25,3,0.0,2653.24,First Class,Card,Retail,Bob,Bank Transfer,6295.349999999999,3497.4166666666665
ORD-104610,2023-11-26,2023-11-29,CUST-7201,Customer 1077,Consumer,North,Delhi,New Delhi,Furniture,Bookcases,Bookcases Model 272,6351.28,10,0.0,-980.26,Second Class,Cash,Online,Eve,Credit Card,3810.7679999999996,635.1279999999999
ORD-104611,2024-03-19,2024-03-23,CUST-6995,Customer 57,Home Office,South,Telangana,Hyderabad,Furniture,Chairs,Chairs Model 293,12484.21,2,0.0,-1018.12,Same Day,Cash,Online,Bob,Credit Card,7490.525999999999,6242.105
ORD-104612,2024-06-15,2024-06-22,CUST-8792,Customer 986,Corporate,East,Gujarat,Surat,Technology,Accessories,Accessories Model 602,15198.29,9,0.15,-1777.2,Second Class,UPI,Retail,David,PayPal,9118.974,1688.698888888889
ORD-104613,2023-10-24,2023-10-27,CUST-8129,Customer 1107,Corporate,West,Delhi,New Delhi,Technology,Accessories,Accessories Model 261,23815.32,5,0.1,2169.56,Same Day,Cash,Online,Alice,PayPal,14289.192,4763.064
ORD-104614,2023-02-13,2023-02-16,CUST-7311,Customer 1200,Home Office,East,Maharashtra,Nagpur,Furniture,Bookcases,Bookcases Model 378,2500.7,2,0.15,93.34,First Class,UPI,Retail,Alice,Credit Card,1500.4199999999998,1250.35
ORD-104615,2024-10-23,2024-10-28,CUST-7086,Customer 660,Home Office,East,Karnataka,Mysuru,Furniture,Chairs,Chairs Model 580,6947.81,1,0.0,-203.9,Standard Class,UPI,Online,Eve,PayPal,4168.686,6947.81
ORD-104616,2023-02-20,2023-02-21,CUST-3969,Customer 553,Consumer,South,Delhi,New Delhi,Furniture,Tables,Tables Model 733,13978.29,1,0.2,-428.39,Same Day,Cash,Retail,David,Credit Card,8386.974,13978.29
ORD-104617,2024-02-06,2024-02-12,CUST-2656,Customer 1129,Corporate,East,Delhi,New Delhi,Furniture,Chairs,Chairs Model 721,23517.95,10,0.2,1294.01,Standard Class,Net Banking,Retail,Alice,PayPal,14110.77,2351.795
ORD-104618,2024-05-29,2024-06-03,CUST-7839,Customer 1692,Corporate,North,Tamil Nadu,Chennai,Technology,Laptops,Laptops Model 168,18984.92,9,0.1,-2261.69,Standard Class,UPI,Online,David,PayPal,11390.952,2109.4355555555553
ORD-104619,2023-10-04,2023-10-08,CUST-5346,Customer 1005,Consumer,North,Delhi,New Delhi,Technology,Phones,Phones Model 130,10681.76,10,0.15,-1195.21,Same Day,UPI,Online,Alice,Bank Transfer,6409.056,1068.176
ORD-104620,2024-05-25,2024-06-01,CUST-3242,Customer 806,Consumer,West,Maharashtra,Nagpur,Office Supplies,Binders,Binders Model 354,1948.28,1,0.1,172.53,First Class,Card,Online,David,Bank Transfer,1168.9679999999998,1948.28
ORD-104621,2023-12-18,2023-12-21,CUST-8799,Customer 712,Consumer,East,Delhi,New Delhi,Technology,Laptops,Laptops Model 162,24334.13,1,0.2,4268.59,Standard Class,Card,Online,Eve,PayPal,14600.478000000001,24334.13
ORD-104622,2024-04-10,2024-04-13,CUST-5727,Customer 192,Consumer,West,Tamil Nadu,Chennai,Office Supplies,Storage,Storage Model 597,16697.92,8,0.1,1361.02,Standard Class,Card,Retail,Charlie,Credit Card,10018.751999999999,2087.24
ORD-104623,2024-01-05,2024-01-07,CUST-3037,Customer 316,Consumer,North,Karnataka,Mysuru,Technology,Phones,Phones Model 851,16614.65,10,0.05,-1950.02,Standard Class,Cash,Online,David,Bank Transfer,9968.79,1661.4650000000001
ORD-104624,2023-10-12,2023-10-18,CUST-5136,Customer 435,Consumer,South,Maharashtra,Mumbai,Office Supplies,Paper,Paper Model 776,5741.68,7,0.05,-686.17,Same Day,Cash,Retail,Charlie,Credit Card,3445.0080000000003,820.24
ORD-104625,2023-02-12,2023-02-18,CUST-3384,Customer 586,Corporate,South,Telangana,Hyderabad,Office Supplies,Paper,Paper Model 978,11952.54,10,0.05,-674.33,Second Class,UPI,Retail,Bob,PayPal,7171.524,1195.2540000000001
ORD-104626,2024-03-09,2024-03-12,CUST-3598,Customer 1296,Corporate,North,Delhi,New Delhi,Technology,Phones,Phones Model 891,16113.48,5,0.05,3233.08,Second Class,UPI,Retail,Charlie,Bank Transfer,9668.088,3222.696
ORD-104627,2023-05-20,2023-05-22,CUST-6000,Customer 1397,Corporate,North,Telangana,Hyderabad,Office Supplies,Paper,Paper Model 939,2687.5,6,0.3,81.21,Same Day,UPI,Retail,David,PayPal,1612.5,447.9166666666667
ORD-104628,2023-01-26,2023-01-31,CUST-3348,Customer 592,Home Office,South,Gujarat,Ahmedabad,Technology,Laptops,Laptops Model 386,18838.44,10,0.3,2454.99,Standard Class,UPI,Online,Eve,Credit Card,11303.063999999998,1883.8439999999998
ORD-104629,2024-09-05,2024-09-09,CUST-4733,Customer 306,Consumer,South,Karnataka,Mysuru,Technology,Accessories,Accessories Model 702,9388.45,9,0.05,1622.46,Same Day,Net Banking,Online,Eve,Credit Card,5633.070000000001,1043.1611111111113
ORD-104630,2024-09-24,2024-09-29,CUST-7025,Customer 1701,Consumer,East,Maharashtra,Mumbai,Technology,Phones,Phones Model 457,15352.96,8,0.15,174.33,First Class,Net Banking,Online,Charlie,PayPal,9211.776,1919.12
ORD-104631,2024-08-31,2024-09-03,CUST-9015,Customer 301,Corporate,South,Tamil Nadu,Coimbatore,Technology,Accessories,Accessories Model 267,3694.1,8,0.2,985.51,Second Class,UPI,Online,Bob,Credit Card,2216.46,461.7625
ORD-104632,2023-09-17,2023-09-22,CUST-4586,Customer 1009,Home Office,East,Karnataka,Bengaluru,Office Supplies,Storage,Storage Model 194,8954.21,8,0.3,813.49,Second Class,UPI,Online,Alice,Bank Transfer,5372.525999999999,1119.27625
ORD-104633,2023-03-20,2023-03-21,CUST-7246,Customer 1423,Home Office,West,Delhi,New Delhi,Furniture,Chairs,Chairs Model 555,3798.16,5,0.15,-150.06,First Class,Cash,Online,Charlie,Credit Card,2278.8959999999997,759.632
ORD-104634,2023-02-05,2023-02-08,CUST-4655,Customer 472,Consumer,South,Delhi,New Delhi,Office Supplies,Binders,Binders Model 474,9170.02,2,0.3,905.3,Same Day,UPI,Online,Charlie,PayPal,5502.012,4585.01
ORD-104635,2024-10-09,2024-10-15,CUST-1901,Customer 1448,Home Office,South,Tamil Nadu,Coimbatore,Furniture,Chairs,Chairs Model 846,5304.17,5,0.2,-942.64,First Class,Card,Retail,Charlie,PayPal,3182.502,1060.834
ORD-104636,2023-03-21,2023-03-23,CUST-2360,Customer 933,Consumer,South,Delhi,New Delhi,Technology,Phones,Phones Model 970,785.96,3,0.3,-147.16,Second Class,Cash,Online,Charlie,Credit Card,471.576,261.9866666666667
ORD-104637,2023-02-10,2023-02-17,CUST-1012,Customer 1537,Corporate,North,Delhi,New Delhi,Technology,Laptops,Laptops Model 739,17453.8,7,0.3,-494.64,Same Day,Net Banking,Retail,Bob,Credit Card,10472.279999999999,2493.4
ORD-104638,2024-07-10,2024-07-15,CUST-2615,Customer 1180,Consumer,East,Delhi,New Delhi,Technology,Laptops,Laptops Model 687,15342.27,6,0.15,4522.35,Standard Class,Card,Online,Charlie,Bank Transfer,9205.362,2557.045
ORD-104639,2023-01-19,2023-01-21,CUST-5011,Customer 300,Corporate,East,Gujarat,Surat,Technology,Laptops,Laptops Model 294,5348.24,6,0.05,-1081.3,Second Class,Cash,Retail,Charlie,Bank Transfer,3208.944,891.3733333333333
ORD-104640,2024-09-13,2024-09-16,CUST-1214,Customer 1736,Corporate,East,Gujarat,Surat,Furniture,Bookcases,Bookcases Model 899,16578.07,2,0.0,4377.91,Second Class,UPI,Online,Eve,Credit Card,9946.841999999999,8289.035
ORD-104641,2023-06-25,2023-06-27,CUST-6064,Customer 1398,Consumer,North,Gujarat,Surat,Technology,Phones,Phones Model 447,20674.12,9,0.3,-1085.52,Standard Class,Cash,Online,Charlie,Credit Card,12404.472,2297.124444444444
ORD-104642,2023-10-28,2023-11-04,CUST-7141,Customer 1219,Corporate,South,Telangana,Hyderabad,Office Supplies,Paper,Paper Model 542,15205.58,4,0.05,2007.23,Standard Class,Card,Online,Charlie,Credit Card,9123.348,3801.395
ORD-104643,2024-06-23,2024-06-24,CUST-1210,Customer 1695,Home Office,East,Maharashtra,Pune,Office Supplies,Binders,Binders Model 979,5137.91,7,0.05,-965.74,Second Class,Card,Retail,Eve,Bank Transfer,3082.7459999999996,733.9871428571429
ORD-104644,2023-07-26,2023-08-01,CUST-9482,Customer 1084,Home Office,South,Tamil Nadu,Coimbatore,Furniture,Chairs,Chairs Model 203,22049.42,6,0.0,-1830.84,Second Class,Card,Online,Bob,Credit Card,13229.651999999998,3674.903333333333
ORD-104645,2023-11-15,2023-11-22,CUST-3040,Customer 884,Consumer,North,Telangana,Hyderabad,Furniture,Bookcases,Bookcases Model 121,21954.9,4,0.05,4296.56,Same Day,UPI,Online,Charlie,Credit Card,13172.94,5488.725
ORD-104646,2024-07-26,2024-07-31,CUST-6929,Customer 1551,Consumer,North,Telangana,Hyderabad,Technology,Laptops,Laptops Model 524,4451.17,2,0.05,-838.74,Standard Class,Cash,Retail,Eve,PayPal,2670.7019999999998,2225.585
ORD-104647,2024-06-11,2024-06-14,CUST-8169,Customer 1379,Corporate,West,Gujarat,Surat,Technology,Phones,Phones Model 964,7181.4,3,0.3,896.25,Same Day,UPI,Retail,Alice,PayPal,4308.839999999999,2393.7999999999997
ORD-104648,2023-04-16,2023-04-17,CUST-4517,Customer 786,Corporate,South,Maharashtra,Nagpur,Office Supplies,Paper,Paper Model 268,5188.26,5,0.2,-846.8,Same Day,Card,Retail,Bob,Credit Card,3112.956,1037.652
ORD-104649,2023-09-22,2023-09-29,CUST-4212,Customer 468,Consumer,West,Delhi,New Delhi,Technology,Laptops,Laptops Model 481,8782.87,7,0.15,1898.46,Standard Class,Net Banking,Online,Alice,PayPal,5269.722000000001,1254.6957142857143
ORD-104650,2023-11-13,2023-11-20,CUST-4508,Customer 851,Consumer,North,Tamil Nadu,Chennai,Furniture,Tables,Tables Model 507,23362.53,5,0.3,3524.39,Standard Class,Cash,Retail,Charlie,Credit Card,14017.517999999998,4672.505999999999
ORD-104651,2024-06-08,2024-06-12,CUST-3490,Customer 1722,Home Office,East,Telangana,Hyderabad,Furniture,Bookcases,Bookcases Model 592,967.56,4,0.15,24.99,First Class,Net Banking,Retail,David,Credit Card,580.536,241.89
ORD-104652,2024-06-27,2024-06-29,CUST-9410,Customer 1259,Home Office,North,Delhi,New Delhi,Technology,Phones,Phones Model 106,11209.16,2,0.0,2828.14,Second Class,Net Banking,Online,Bob,Credit Card,6725.496,5604.58
ORD-104653,2024-03-28,2024-04-02,CUST-3232,Customer 439,Corporate,South,Gujarat,Ahmedabad,Furniture,Bookcases,Bookcases Model 772,5375.13,6,0.05,437.41,Second Class,UPI,Retail,Eve,Bank Transfer,3225.078,895.855
ORD-104654,2023-10-26,2023-11-02,CUST-3312,Customer 394,Consumer,East,Karnataka,Bengaluru,Office Supplies,Paper,Paper Model 490,2088.21,5,0.0,312.7,Same Day,Net Banking,Online,Bob,PayPal,1252.926,417.642
ORD-104655,2024-03-24,2024-03-28,CUST-3035,Customer 996,Corporate,South,Delhi,New Delhi,Technology,Accessories,Accessories Model 409,2879.16,3,0.3,-183.0,Second Class,Card,Online,David,Bank Transfer,1727.4959999999999,959.7199999999999
ORD-104656,2023-01-29,2023-02-03,CUST-1437,Customer 510,Home Office,North,Tamil Nadu,Chennai,Technology,Laptops,Laptops Model 545,20850.91,4,0.2,3001.34,Same Day,Net Banking,Retail,Alice,Bank Transfer,12510.546,5212.7275
ORD-104657,2024-02-04,2024-02-08,CUST-6661,Customer 228,Home Office,North,Gujarat,Ahmedabad,Furniture,Tables,Tables Model 556,16689.44,9,0.3,25.14,Same Day,Cash,Retail,Eve,Bank Transfer,10013.663999999999,1854.382222222222
ORD-104658,2023-04-28,2023-04-30,CUST-8473,Customer 775,Corporate,East,Tamil Nadu,Coimbatore,Technology,Accessories,Accessories Model 903,23042.87,6,0.2,4424.65,Same Day,UPI,Retail,David,Credit Card,13825.722,3840.478333333333
ORD-104659,2024-03-19,2024-03-22,CUST-7727,Customer 1259,Corporate,South,Gujarat,Ahmedabad,Furniture,Bookcases,Bookcases Model 440,23857.06,8,0.15,3675.37,First Class,Net Banking,Online,Eve,Credit Card,14314.236,2982.1325
ORD-104660,2024-04-24,2024-04-28,CUST-4138,Customer 1005,Home Office,West,Karnataka,Mysuru,Office Supplies,Paper,Paper Model 623,16766.9,1,0.05,-3080.08,Second Class,Net Banking,Online,David,Credit Card,10060.140000000001,16766.9
ORD-104661,2023-06-13,2023-06-19,CUST-1757,Customer 590,Corporate,East,Telangana,Hyderabad,Furniture,Tables,Tables Model 332,3401.08,3,0.1,892.63,First Class,UPI,Online,David,PayPal,2040.648,1133.6933333333334
ORD-104662,2023-03-10,2023-03-16,CUST-4160,Customer 90,Consumer,South,Delhi,New Delhi,Office Supplies,Paper,Paper Model 838,3535.63,8,0.15,299.77,Standard Class,UPI,Online,Bob,Bank Transfer,2121.378,441.95375
ORD-104663,2023-02-09,2023-02-12,CUST-3132,Customer 183,Corporate,South,Karnataka,Bengaluru,Furniture,Tables,Tables Model 284,11698.13,1,0.0,1757.15,Second Class,Net Banking,Online,Bob,PayPal,7018.878,11698.13
ORD-104664,2023-03-05,2023-03-12,CUST-3022,Customer 105,Corporate,South,Gujarat,Surat,Office Supplies,Paper,Paper Model 172,443.12,3,0.15,16.41,First Class,Net Banking,Online,Bob,PayPal,265.872,147.70666666666668
ORD-104665,2023-10-10,2023-10-16,CUST-8092,Customer 288,Home Office,North,Gujarat,Ahmedabad,Office Supplies,Paper,Paper Model 781,11359.03,7,0.3,-1260.76,Same Day,Net Banking,Retail,David,Bank Transfer,6815.418000000001,1622.7185714285715
ORD-104666,2023-03-06,2023-03-10,CUST-8904,Customer 77,Corporate,South,Tamil Nadu,Chennai,Furniture,Tables,Tables Model 903,8116.54,8,0.1,1969.77,Standard Class,Net Banking,Retail,David,PayPal,4869.924,1014.5675
ORD-104667,2023-05-03,2023-05-06,CUST-1440,Customer 13,Home Office,East,Karnataka,Bengaluru,Technology,Accessories,Accessories Model 377,11074.96,8,0.2,2200.61,First Class,Card,Retail,Alice,PayPal,6644.976,1384.37
ORD-104668,2024-02-21,2024-02-27,CUST-2919,Customer 382,Consumer,East,Gujarat,Ahmedabad,Office Supplies,Storage,Storage Model 951,11975.39,4,0.05,876.92,First Class,UPI,Retail,Charlie,PayPal,7185.2339999999995,2993.8475
ORD-104669,2024-10-30,2024-11-01,CUST-1639,Customer 1291,Corporate,North,Delhi,New Delhi,Office Supplies,Binders,Binders Model 556,341.56,7,0.15,-68.02,Second Class,Cash,Online,Charlie,PayPal,204.936,48.794285714285714
ORD-104670,2023-09-01,2023-09-05,CUST-8353,Customer 1464,Home Office,North,Delhi,New Delhi,Furniture,Chairs,Chairs Model 375,10972.34,8,0.2,-5.81,Same Day,Cash,Retail,David,Credit Card,6583.4039999999995,1371.5425
ORD-104671,2023-01-23,2023-01-24,CUST-4082,Customer 561,Corporate,North,Tamil Nadu,Coimbatore,Technology,Phones,Phones Model 768,18538.08,10,0.2,-1608.94,Same Day,Card,Online,Alice,Credit Card,11122.848,1853.8080000000002
ORD-104672,2024-01-08,2024-01-13,CUST-3832,Customer 286,Corporate,East,Maharashtra,Mumbai,Technology,Accessories,Accessories Model 441,15315.77,3,0.2,-167.25,Same Day,Net Banking,Retail,Eve,PayPal,9189.462,5105.256666666667
ORD-104673,2023-04-20,2023-04-25,CUST-1410,Customer 476,Corporate,South,Tamil Nadu,Coimbatore,Technology,Phones,Phones Model 372,13129.27,1,0.2,-18.05,Standard Class,Card,Retail,Eve,Bank Transfer,7877.562,13129.27
ORD-104674,2024-12-27,2025-01-03,CUST-4288,Customer 597,Corporate,South,Delhi,New Delhi,Office Supplies,Storage,Storage Model 646,5611.99,4,0.05,-411.75,Standard Class,Net Banking,Retail,Alice,Credit Card,3367.194,1402.9975
ORD-104675,2024-11-12,2024-11-14,CUST-2561,Customer 830,Corporate,East,Karnataka,Bengaluru,Technology,Accessories,Accessories Model 525,6592.26,6,0.1,1391.01,Standard Class,Net Banking,Online,Charlie,Credit Card,3955.3559999999998,1098.71
ORD-104676,2023-06-11,2023-06-17,CUST-8640,Customer 618,Home Office,North,Gujarat,Surat,Technology,Phones,Phones Model 745,8330.79,2,0.2,-342.36,Same Day,Net Banking,Online,Eve,Credit Card,4998.474,4165.395
ORD-104677,2024-08-07,2024-08-08,CUST-8203,Customer 1753,Consumer,West,Delhi,New Delhi,Office Supplies,Binders,Binders Model 131,16796.44,2,0.2,-2745.47,Second Class,UPI,Retail,Alice,Credit Card,10077.864,8398.22
ORD-104678,2023-06-01,2023-06-04,CUST-7431,Customer 1671,Corporate,North,Gujarat,Surat,Furniture,Tables,Tables Model 901,12003.77,8,0.15,-454.23,Standard Class,Card,Online,David,PayPal,7202.262,1500.47125
ORD-104679,2023-07-06,2023-07-13,CUST-8289,Customer 15,Home Office,East,Maharashtra,Nagpur,Technology,Laptops,Laptops Model 806,11380.45,7,0.15,-718.26,Same Day,Card,Online,Eve,PayPal,6828.27,1625.7785714285715
ORD-104680,2023-03-26,2023-03-30,CUST-6682,Customer 132,Consumer,East,Tamil Nadu,Coimbatore,Furniture,Chairs,Chairs Model 168,7897.98,3,0.15,-373.33,Same Day,UPI,Retail,Charlie,PayPal,4738.788,2632.66
ORD-104681,2024-05-28,2024-06-03,CUST-9615,Customer 1358,Corporate,West,Telangana,Hyderabad,Furniture,Tables,Tables Model 393,22696.87,3,0.1,6469.49,Same Day,Cash,Online,David,Credit Card,13618.122,7565.623333333333
ORD-104682,2024-06-17,2024-06-20,CUST-5505,Customer 546,Home Office,West,Maharashtra,Mumbai,Office Supplies,Storage,Storage Model 337,2027.03,9,0.1,-421.56,First Class,Card,Retail,Alice,Bank Transfer,1216.2179999999998,225.22555555555556
ORD-104683,2023-02-13,2023-02-19,CUST-2730,Customer 275,Consumer,South,Telangana,Hyderabad,Office Supplies,Binders,Binders Model 724,15338.64,2,0.15,-1278.62,Standard Class,Net Banking,Online,Bob,PayPal,9203.184,7669.32
ORD-104684,2024-06-18,2024-06-23,CUST-4447,Customer 186,Consumer,East,Telangana,Hyderabad,Furniture,Bookcases,Bookcases Model 699,24953.84,3,0.15,-591.69,First Class,Cash,Retail,Bob,Credit Card,14972.304,8317.946666666667
ORD-104685,2023-01-29,2023-02-02,CUST-4869,Customer 1115,Corporate,South,Gujarat,Ahmedabad,Technology,Laptops,Laptops Model 237,4170.62,3,0.1,-668.71,Second Class,UPI,Online,Bob,Bank Transfer,2502.372,1390.2066666666667
ORD-104686,2023-05-05,2023-05-06,CUST-8407,Customer 1291,Home Office,North,Tamil Nadu,Chennai,Furniture,Chairs,Chairs Model 363,2167.0,8,0.1,497.84,Second Class,Card,Online,Eve,PayPal,1300.2,270.875
ORD-104687,2024-12-28,2024-12-30,CUST-6078,Customer 501,Home Office,South,Maharashtra,Pune,Technology,Phones,Phones Model 626,7990.72,10,0.05,-174.71,First Class,Net Banking,Online,Alice,Bank Transfer,4794.432,799.072
ORD-104688,2024-10-21,2024-10-22,CUST-1054,Customer 898,Corporate,North,Karnataka,Bengaluru,Technology,Accessories,Accessories Model 369,17466.49,5,0.2,-2252.7,Same Day,Cash,Retail,Bob,Credit Card,10479.894,3493.2980000000002
ORD-104689,2023-10-15,2023-10-17,CUST-8963,Customer 125,Corporate,South,Delhi,New Delhi,Furniture,Chairs,Chairs Model 251,14706.91,2,0.0,1371.18,Second Class,Net Banking,Retail,Charlie,PayPal,8824.145999999999,7353.455
ORD-104690,2023-02-27,2023-02-28,CUST-1564,Customer 951,Consumer,South,Maharashtra,Pune,Furniture,Bookcases,Bookcases Model 631,23288.05,7,0.0,2267.67,Standard Class,Cash,Online,Eve,Bank Transfer,13972.83,3326.8642857142854
ORD-104691,2024-01-11,2024-01-17,CUST-1303,Customer 883,Corporate,East,Telangana,Hyderabad,Office Supplies,Paper,Paper Model 758,3927.7,9,0.2,398.69,Standard Class,Net Banking,Online,Charlie,PayPal,2356.62,436.4111111111111
ORD-104692,2024-03-11,2024-03-14,CUST-9078,Customer 170,Corporate,North,Tamil Nadu,Chennai,Office Supplies,Binders,Binders Model 565,1444.37,7,0.05,239.06,Second Class,Cash,Retail,David,Bank Transfer,866.622,206.3385714285714
ORD-104693,2024-03-31,2024-04-03,CUST-2205,Customer 1106,Corporate,North,Karnataka,Mysuru,Office Supplies,Binders,Binders Model 385,17041.68,7,0.3,-3549.91,Second Class,Card,Online,Charlie,Bank Transfer,10225.008,2434.5257142857145
ORD-104694,2024-06-03,2024-06-06,CUST-5497,Customer 1242,Consumer,South,Gujarat,Ahmedabad,Technology,Phones,Phones Model 695,1478.35,5,0.0,254.01,First Class,Cash,Retail,Alice,Bank Transfer,887.0099999999999,295.66999999999996
ORD-104695,2024-07-18,2024-07-23,CUST-7097,Customer 949,Consumer,North,Delhi,New Delhi,Technology,Phones,Phones Model 195,10310.2,2,0.15,-1710.79,Standard Class,UPI,Online,Eve,Credit Card,6186.12,5155.1
ORD-104696,2023-03-03,2023-03-10,CUST-8755,Customer 237,Home Office,East,Delhi,New Delhi,Office Supplies,Storage,Storage Model 439,22871.15,7,0.15,-1214.79,Same Day,UPI,Retail,David,Bank Transfer,13722.69,3267.307142857143
